"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2005","51","339299","15.03"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2006","50","334043","14.97"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2007","58","326486","17.76"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2008","60","318765","18.82"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2009","70","313852","22.3"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2010","66","311100","21.22"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2011","50","314408","15.9"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2012","83","316148","26.25"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2013","62","315598","19.65"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2014","76","311477","24.4"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2015","70","304241","23.01"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2016","57","293725","19.41"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","2017","76","289684","26.24"
"Both Sexes","All Races","Alabama","Both","40-44 yrs","1999","2017","Suicide Injury","","1193","6156205","19.38"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","1999","11","59162","18.59"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2000","21","58399","35.96"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2001","10","58021","17.24"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2002","18","57009","31.57"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2003","P","55925","."
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2004","13","55607","23.38"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2005","17","54129","31.41"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2006","15","52049","28.82"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2007","12","49982","24.01"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2008","14","48082","29.12"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2009","P","47119","."
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2010","11","47146","23.33"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2011","13","47376","27.44"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2012","14","47268","29.62"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2013","11","46518","23.65"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2014","14","45220","30.96"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2015","18","44037","40.87"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2016","16","43006","37.2"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","2017","12","42788","28.05"
"Both Sexes","All Races","Alaska","Both","40-44 yrs","1999","2017","Suicide Injury","","257","958843","26.8"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","1999","74","368155","20.1"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2000","94","379224","24.79"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2001","79","388232","20.35"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2002","76","397313","19.13"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2003","105","401649","26.14"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2004","79","409227","19.3"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2005","102","414897","24.58"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2006","80","417023","19.18"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2007","93","412888","22.52"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2008","74","409294","18.08"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2009","91","405504","22.44"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2010","77","406806","18.93"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2011","102","416035","24.52"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2012","83","420735","19.73"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2013","97","420726","23.06"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2014","102","419645","24.31"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2015","101","416571","24.25"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2016","73","411807","17.73"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","2017","90","413800","21.75"
"Both Sexes","All Races","Arizona","Both","40-44 yrs","1999","2017","Suicide Injury","","1672","7729531","21.63"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","1999","36","194986","18.46"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2000","41","198319","20.67"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2001","41","200122","20.49"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2002","40","199600","20.04"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2003","33","200590","16.45"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2004","37","202106","18.31"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2005","49","201403","24.33"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2006","37","198667","18.62"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2007","59","194423","30.35"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2008","42","188901","22.23"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2009","36","184069","19.56"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2010","57","182600","31.22"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2011","46","185135","24.85"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2012","37","186274","19.86"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2013","39","185992","20.97"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2014","50","184131","27.15"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2015","54","181496","29.75"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2016","45","177514","25.35"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","2017","46","176563","26.05"
"Both Sexes","All Races","Arkansas","Both","40-44 yrs","1999","2017","Suicide Injury","","825","3622891","22.77"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","1999","315","2631815","11.97"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2000","343","2683536","12.78"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2001","273","2729412","10"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2002","363","2755721","13.17"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2003","372","2774875","13.41"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2004","358","2793165","12.82"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2005","305","2766179","11.03"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2006","303","2719455","11.14"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2007","350","2664103","13.14"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2008","348","2628234","13.24"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2009","318","2599362","12.23"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2010","297","2609170","11.38"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2011","359","2637486","13.61"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2012","335","2643122","12.67"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2013","330","2628325","12.56"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2014","315","2598821","12.12"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2015","308","2556436","12.05"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2016","289","2516418","11.48"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","2017","303","2509575","12.07"
"Both Sexes","All Races","California","Both","40-44 yrs","1999","2017","Suicide Injury","","6184","50445210","12.26"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","1999","69","367106","18.8"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2000","70","373343","18.75"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2001","79","378924","20.85"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2002","96","379240","25.31"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2003","99","376122","26.32"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2004","90","373107","24.12"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2005","103","366668","28.09"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2006","93","358798","25.92"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2007","96","350466","27.39"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2008","72","344601","20.89"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2009","105","342953","30.62"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2010","84","346053","24.27"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2011","87","356577","24.4"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2012","96","362076","26.51"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2013","75","364012","20.6"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2014","97","362287","26.77"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2015","87","360503","24.13"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2016","94","356651","26.36"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","2017","93","358401","25.95"
"Both Sexes","All Races","Colorado","Both","40-44 yrs","1999","2017","Suicide Injury","","1685","6877888","24.5"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","1999","20","286444","6.98"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2000","35","290925","12.03"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2001","32","295329","10.84"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2002","27","296765","9.1"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2003","42","295708","14.2"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2004","33","295746","11.16"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2005","39","292554","13.33"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2006","25","287782","8.69"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2007","33","280423","11.77"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2008","35","274541","12.75"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2009","22","266135","8.27"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2010","43","262038","16.41"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2011","35","255790","13.68"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2012","44","249175","17.66"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2013","41","240912","17.02"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2014","21","230822","9.1"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2015","31","220234","14.08"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2016","11","210716","5.22"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","2017","24","206940","11.6"
"Both Sexes","All Races","Connecticut","Both","40-44 yrs","1999","2017","Suicide Injury","","593","5038979","11.77"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","1999","13","61972","20.98"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2000","10","63211","15.82"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2001","15","64177","23.37"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2002","P","64804","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2003","13","65114","19.96"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2004","14","65623","21.33"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2005","P","65596","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2006","12","65164","18.42"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2007","11","64222","17.13"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2008","P","62921","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2009","16","61260","26.12"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2010","P","60758","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2011","P","60250","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2012","P","59342","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2013","P","58328","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2014","12","56947","21.07"
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2015","P","55125","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2016","P","52967","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","2017","P","52421","."
"Both Sexes","All Races","Delaware","Both","40-44 yrs","1999","2017","Suicide Injury","","192","1160202","16.55"
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","1999","P","41649","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2000","P","41787","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2001","P","41977","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2002","P","41504","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2003","P","41133","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2004","P","40852","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2005","P","39944","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2006","P","39469","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2007","P","38720","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2008","P","37883","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2009","P","37021","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2010","P","37737","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2011","P","39409","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2012","P","40519","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2013","P","41220","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2014","P","41538","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2015","P","41605","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2016","P","41397","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","2017","P","42095","."
"Both Sexes","All Races","District of Columbia","Both","40-44 yrs","1999","2017","Suicide Injury","","71","767459","9.25"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","1999","227","1196187","18.98"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2000","219","1231268","17.79"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2001","230","1268344","18.13"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2002","272","1295548","20.99"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2003","276","1317985","20.94"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2004","265","1349142","19.64"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2005","249","1365504","18.24"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2006","243","1359055","17.88"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2007","251","1331439","18.85"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2008","269","1297425","20.73"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2009","308","1262559","24.39"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2010","253","1253232","20.19"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2011","233","1264423","18.43"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2012","252","1270422","19.84"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2013","241","1269688","18.98"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2014","225","1264071","17.8"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2015","230","1251783","18.37"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2016","229","1236780","18.52"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","2017","207","1237233","16.73"
"Both Sexes","All Races","Florida","Both","40-44 yrs","1999","2017","Suicide Injury","","4679","24322088","19.24"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","1999","71","642115","11.06"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2000","92","659288","13.95"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2001","110","674368","16.31"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2002","111","684050","16.23"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2003","99","692293","14.3"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2004","106","703367","15.07"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2005","121","711433","17.01"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2006","93","714965","13.01"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2007","120","713337","16.82"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2008","88","708783","12.42"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2009","116","700291","16.56"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2010","100","699502","14.3"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2011","115","711717","16.16"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2012","117","717710","16.3"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2013","116","716758","16.18"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2014","124","708775","17.49"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2015","112","695359","16.11"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2016","105","676922","15.51"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","2017","107","669908","15.97"
"Both Sexes","All Races","Georgia","Both","40-44 yrs","1999","2017","Suicide Injury","","2023","13200941","15.32"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","1999","13","95723","13.58"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2000","15","95156","15.76"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2001","19","95087","19.98"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2002","13","94964","13.69"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2003","13","94684","13.73"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2004","14","95309","14.69"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2005","18","94531","19.04"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2006","12","93395","12.85"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2007","P","91708","."
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2008","13","90431","14.38"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2009","13","88896","14.62"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2010","19","89617","21.2"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2011","14","89741","15.6"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2012","17","89859","18.92"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2013","10","89268","11.2"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2014","12","87750","13.68"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2015","15","85641","17.51"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2016","15","84204","17.81"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","2017","16","83916","19.07"
"Both Sexes","All Races","Hawaii","Both","40-44 yrs","1999","2017","Suicide Injury","","S","1729880","."
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","1999","17","97538","17.43"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2000","16","98541","16.24"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2001","21","99609","21.08"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2002","25","99629","25.09"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2003","24","99740","24.06"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2004","27","99971","27.01"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2005","21","99181","21.17"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2006","26","98164","26.49"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2007","17","96942","17.54"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2008","22","95229","23.1"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2009","29","94547","30.67"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2010","28","94764","29.55"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2011","25","96671","25.86"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2012","21","97391","21.56"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2013","23","97473","23.6"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2014","27","97488","27.7"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2015","37","97603","37.91"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2016","28","97948","28.59"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","2017","24","100362","23.91"
"Both Sexes","All Races","Idaho","Both","40-44 yrs","1999","2017","Suicide Injury","","458","1858791","24.64"
