"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","Montana","Both","50-54 yrs","1999","2017","Suicide Injury","2017","19","31659","60.01"
"Males","All Races","Montana","Both","50-54 yrs","1999","2017","Suicide Injury","","298","680119","43.82"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","1999","15","49280","30.44"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2000","13","52016","24.99"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2001","11","55119","19.96"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2002","16","55979","28.58"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2003","P","57459","."
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2004","12","58981","20.35"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2005","12","60189","19.94"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2006","16","61525","26.01"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2007","13","62512","20.8"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2008","23","63453","36.25"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2009","18","64258","28.01"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2010","21","65209","32.2"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2011","16","65335","24.49"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2012","19","65168","29.16"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2013","23","64850","35.47"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2014","15","63849","23.49"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2015","27","62137","43.45"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2016","17","60006","28.33"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","2017","13","57699","22.53"
"Males","All Races","Nebraska","Both","50-54 yrs","1999","2017","Suicide Injury","","S","1145024","."
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","1999","24","61309","39.15"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2000","33","65668","50.25"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2001","34","70284","48.38"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2002","42","70960","59.19"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2003","24","72985","32.88"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2004","36","76576","47.01"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2005","29","80038","36.23"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2006","36","83011","43.37"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2007","38","86624","43.87"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2008","47","89436","52.55"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2009","42","90908","46.2"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2010","39","92137","42.33"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2011","40","93635","42.72"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2012","52","95033","54.72"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2013","41","96288","42.58"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2014","41","97942","41.86"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2015","45","98780","45.56"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2016","48","99076","48.45"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","2017","40","98694","40.53"
"Males","All Races","Nevada","Both","50-54 yrs","1999","2017","Suicide Injury","","731","1619384","45.14"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","1999","10","40879","24.46"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2000","P","43417","."
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2001","P","45899","."
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2002","P","45785","."
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2003","16","46522","34.39"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2004","P","47518","."
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2005","17","48897","34.77"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2006","P","50485","."
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2007","18","52006","34.61"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2008","23","53653","42.87"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2009","17","55058","30.88"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2010","17","55865","30.43"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2011","25","56596","44.17"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2012","22","56408","39"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2013","21","55939","37.54"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2014","27","55421","48.72"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2015","17","54366","31.27"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2016","14","52637","26.6"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","2017","24","51211","46.86"
"Males","All Races","New Hampshire","Both","50-54 yrs","1999","2017","Suicide Injury","","308","968562","31.8"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","1999","25","256150","9.76"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2000","32","266108","12.03"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2001","35","275985","12.68"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2002","45","272869","16.49"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2003","34","274815","12.37"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2004","48","281517","17.05"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2005","43","288211","14.92"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2006","50","295928","16.9"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2007","52","305374","17.03"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2008","55","314557","17.48"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2009","66","322289","20.48"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2010","76","328141","23.16"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2011","60","333883","17.97"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2012","67","335781","19.95"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2013","73","336627","21.69"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2014","85","335704","25.32"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2015","68","332141","20.47"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2016","76","326039","23.31"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","2017","72","318638","22.6"
"Males","All Races","New Jersey","Both","50-54 yrs","1999","2017","Suicide Injury","","1062","5800757","18.31"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","1999","14","53783","26.03"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2000","20","56665","35.3"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2001","23","60064","38.29"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2002","26","60555","42.94"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2003","17","62105","27.37"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2004","19","63452","29.94"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2005","22","64790","33.96"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2006","22","66252","33.21"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2007","29","68319","42.45"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2008","43","69470","61.9"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2009","19","70700","26.87"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2010","30","71384","42.03"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2011","23","71879","32"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2012","33","71409","46.21"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2013","30","70624","42.48"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2014","18","69346","25.96"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2015","30","67177","44.66"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2016","27","64135","42.1"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","2017","28","61268","45.7"
"Males","All Races","New Mexico","Both","50-54 yrs","1999","2017","Suicide Injury","","473","1243377","38.04"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","1999","79","559297","14.12"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2000","76","582746","13.04"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2001","86","607115","14.17"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2002","79","603203","13.1"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2003","86","608812","14.13"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2004","91","616811","14.75"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2005","100","626440","15.96"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2006","114","636160","17.92"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2007","113","649472","17.4"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2008","114","664508","17.16"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2009","136","677362","20.08"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2010","166","687780","24.14"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2011","160","696079","22.99"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2012","157","696307","22.55"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2013","157","696192","22.55"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2014","151","695292","21.72"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2015","130","688369","18.89"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2016","127","675862","18.79"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","2017","139","661449","21.01"
"Males","All Races","New York","Both","50-54 yrs","1999","2017","Suicide Injury","","2261","12329256","18.34"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","1999","49","241436","20.3"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2000","60","253303","23.69"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2001","69","265628","25.98"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2002","54","266091","20.29"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2003","77","269736","28.55"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2004","51","275804","18.49"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2005","85","283347","30"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2006","84","292042","28.76"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2007","74","303176","24.41"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2008","94","312742","30.06"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2009","106","318573","33.27"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2010","113","323721","34.91"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2011","102","330092","30.9"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2012","121","333058","36.33"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2013","114","336034","33.93"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2014","78","339357","22.98"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2015","117","339465","34.47"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2016","93","336878","27.61"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2017","105","334103","31.43"
"Males","All Races","North Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","","1646","5754586","28.6"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","1999","P","18695","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2000","P","19624","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2001","P","20815","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2002","P","21599","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2003","P","22437","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2004","P","23335","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2005","P","23995","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2006","11","24739","44.46"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2007","P","24871","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2008","P","25007","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2009","P","25117","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2010","P","25306","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2011","P","25298","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2012","10","25400","39.37"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2013","P","25442","."
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2014","14","25115","55.74"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2015","12","24396","49.19"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2016","13","23048","56.4"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","2017","11","21844","50.36"
"Males","All Races","North Dakota","Both","50-54 yrs","1999","2017","Suicide Injury","","142","446083","31.83"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","1999","56","343456","16.3"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2000","65","361284","17.99"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2001","80","380346","21.03"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2002","81","378573","21.4"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2003","82","384006","21.35"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2004","102","390775","26.1"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2005","109","400045","27.25"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2006","94","408018","23.04"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2007","111","417219","26.6"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2008","98","426440","22.98"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2009","99","432631","22.88"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2010","122","434758","28.06"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2011","136","433773","31.35"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2012","133","427869","31.08"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2013","134","420246","31.89"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2014","112","414192","27.04"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2015","136","404836","33.59"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2016","118","391943","30.11"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","2017","115","381400","30.15"
"Males","All Races","Ohio","Both","50-54 yrs","1999","2017","Suicide Injury","","1983","7631810","25.98"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","1999","22","100923","21.8"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2000","31","104931","29.54"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2001","33","109800","30.05"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2002","30","109435","27.41"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2003","26","111507","23.32"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2004","41","114192","35.9"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2005","29","117529","24.67"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2006","49","120726","40.59"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2007","48","124228","38.64"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2008","46","126786","36.28"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2009","49","128460","38.14"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2010","52","129936","40.02"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2011","68","130779","52"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2012","47","130606","35.99"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2013","44","130391","33.74"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2014","48","129362","37.11"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2015","45","126326","35.62"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2016","58","121818","47.61"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","2017","36","117086","30.75"
"Males","All Races","Oklahoma","Both","50-54 yrs","1999","2017","Suicide Injury","","802","2284821","35.1"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","1999","31","112518","27.55"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2000","37","118609","31.19"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2001","35","125595","27.87"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2002","45","126699","35.52"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2003","48","129599","37.04"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2004","36","132425","27.19"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2005","49","134392","36.46"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2006","50","135623","36.87"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2007","53","137004","38.69"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2008","50","136550","36.62"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2009","54","135401","39.88"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2010","55","134896","40.77"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2011","48","134179","35.77"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2012","75","132696","56.52"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2013","54","131255","41.14"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2014","47","130334","36.06"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2015","47","128876","36.47"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2016","48","126923","37.82"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","2017","52","125324","41.49"
"Males","All Races","Oregon","Both","50-54 yrs","1999","2017","Suicide Injury","","914","2468898","37.02"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","1999","81","375245","21.59"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2000","89","393120","22.64"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2001","100","413751","24.17"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2002","86","412874","20.83"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2003","94","419996","22.38"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2004","114","430382","26.49"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2005","124","442240","28.04"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2006","129","452598","28.5"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2007","125","463336","26.98"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2008","145","473441","30.63"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2009","174","480395","36.22"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2010","152","484305","31.39"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2011","172","484778","35.48"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2012","136","478746","28.41"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2013","181","471136","38.42"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2014","175","465414","37.6"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2015","176","456799","38.53"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2016","154","443793","34.7"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","2017","159","432743","36.74"
"Males","All Races","Pennsylvania","Both","50-54 yrs","1999","2017","Suicide Injury","","2566","8475092","30.28"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","1999","10","31390","31.86"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2000","P","33014","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2001","P","34451","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2002","P","34178","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2003","P","34706","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2004","P","35249","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2005","P","35844","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2006","P","36659","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2007","P","37399","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2008","14","38274","36.58"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2009","11","38935","28.25"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2010","11","39137","28.11"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2011","P","39130","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2012","P","38959","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2013","14","38506","36.36"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2014","P","38206","."
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2015","12","37906","31.66"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2016","14","37079","37.76"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","2017","11","36230","30.36"
"Males","All Races","Rhode Island","Both","50-54 yrs","1999","2017","Suicide Injury","","175","695252","25.17"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","1999","22","122020","18.03"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2000","32","128471","24.91"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2001","32","134458","23.8"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2002","27","133969","20.15"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2003","31","135339","22.91"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2004","47","137837","34.1"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2005","34","140848","24.14"
"Males","All Races","South Carolina","Both","50-54 yrs","1999","2017","Suicide Injury","2006","33","144256","22.88"
